dmnd_pf_id,hy,value
2,8686.0,58525.209566342004
2,8687.0,56975.779931498
2,8688.0,53184.134862367
2,8689.0,52023.183245902
2,8690.0,49259.510779252
2,8691.0,47641.848466821
2,8692.0,48280.845002181
2,8693.0,51037.54478645
2,8694.0,54761.455226736
2,8695.0,57937.014002616
2,8696.0,59256.843167623
2,8697.0,60315.694792078
2,8698.0,60751.48744090101
2,8699.0,61386.001537588
2,8700.0,60971.126935908
2,8701.0,58926.13880326001
2,8702.0,56598.757034173
2,8703.0,55634.036621864
2,8704.0,57802.540842408
2,8705.0,62734.21948086101
2,8706.0,64552.09738738
2,8707.0,62174.412695401
2,8708.0,58825.034908733
2,8709.0,57286.562346202
2,8710.0,59995.44945128599
2,8711.0,58559.076880765
2,8712.0,54781.875225137
2,8713.0,53705.093845988
2,8714.0,51057.964784852
2,8715.0,49435.321985005
2,8716.0,50186.379487205
2,8717.0,52911.70220076
2,8718.0,56579.333133255
2,8719.0,59748.915324237
2,8720.0,61048.324490841995
2,8721.0,61789.919066954
2,8722.0,61672.379563957
2,8723.0,62112.156602712
2,8724.0,61516.490307864
2,8725.0,59417.21486239001
2,8726.0,57212.353083717
2,8727.0,56348.736565934
2,8728.0,58822.04661628401
2,8729.0,63508.685273912
2,8730.0,65222.96904219701
2,8731.0,62844.288252735
2,8732.0,59488.933881168
2,8733.0,57640.176952675
2,8734.0,59859.98019359501
2,8735.0,58344.91592191501
2,8736.0,54558.251340198
2,8737.0,53137.816329406
2,8738.0,50169.445829994
2,8739.0,48196.176716123
2,8740.0,48448.68742807
2,8741.0,51030.572104069
2,8742.0,54606.562068125
2,8743.0,57538.076960665
2,8744.0,59000.846114486005
2,8745.0,60185.206021802
2,8746.0,60438.214782489995
2,8747.0,61051.31278329199
2,8748.0,61138.471313056
2,8749.0,59161.217809253
2,8750.0,57110.751140448
2,8751.0,56146.528776881
2,8752.0,58177.073496025
2,8753.0,62054.880997438006
2,8754.0,61935.349299475
2,8755.0,58952.53538656
2,8756.0,56054.887808443
2,8757.0,55427.844442879
2,8758.0,59282.741702182
2,8759.0,59293.698774495
4,0.0,22919.287749029
4,1.0,21353.270385599
4,2.0,19988.6641049
4,3.0,19209.812991406
4,4.0,19256.932097916
4,5.0,19960.946983423
4,6.0,20385.942846065
4,7.0,20790.612819624
4,8.0,22852.766657485
4,9.0,25508.066894947
4,10.0,27347.559856946
4,11.0,27793.80551272
4,12.0,25694.69551289
4,13.0,23712.92132731
4,14.0,23262.980055339
4,15.0,24225.688074628
4,16.0,27765.164487194
4,17.0,28872.92544221
4,18.0,29309.932057492
4,19.0,28743.578875319
4,20.0,27730.056133324
4,21.0,25629.098325395
4,22.0,23124.394447956
4,23.0,21258.10826853
4,24.0,19535.951120781
4,25.0,18648.07932948
4,26.0,18321.017296055
4,27.0,18431.885781962
4,28.0,19560.89653011
4,29.0,22520.161199766
4,30.0,25471.110732978
4,31.0,28320.430820776
4,32.0,31193.772413853996
4,33.0,32239.631797572
4,34.0,32716.36628697
4,35.0,32145.393584552
4,36.0,30523.941978168
4,37.0,30260.629324141
4,38.0,30472.203351412
4,39.0,31915.341476296
4,40.0,35868.726902913
4,41.0,36333.450639671
4,42.0,36129.267844793
4,43.0,34146.569755165
4,44.0,31630.779029135003
4,45.0,28323.202532924
4,46.0,25182.852669621
4,47.0,22771.463101154
4,48.0,20676.972621569
4,49.0,19520.244751945
4,50.0,19064.760055678
4,51.0,19075.846904269
4,52.0,19936.925478143
4,53.0,22164.458140815
4,54.0,24612.803871252
4,55.0,26937.346459092
4,56.0,29423.572255546
4,57.0,30072.152898099
4,58.0,30123.891524856
4,59.0,29131.618575992
4,60.0,28086.683096323
4,61.0,28337.061093662
4,62.0,27966.575569924
4,63.0,29095.586318072998
4,64.0,33373.262065966
4,65.0,34472.70788454
4,66.0,34529.989935591
4,67.0,32677.562316903
4,68.0,30337.313360225995
4,69.0,27626.578879811
4,70.0,24889.975086018
4,71.0,22459.183532517
4,72.0,20463.550786199
4,73.0,19299.431684181
4,74.0,18744.165350599
4,75.0,18632.372960643
4,76.0,19025.956085611
4,77.0,20226.10744555
4,78.0,21501.095033475
4,79.0,22839.832000796
4,80.0,25132.961850963
4,81.0,26647.240587636
4,82.0,27547.123131578
4,83.0,27201.583017169
4,84.0,25871.161186291
4,85.0,25007.310900269
4,86.0,24889.051181969
4,87.0,25877.628514635
4,88.0,29920.632634027002
4,89.0,31470.019724571
4,90.0,32255.338166408997
4,91.0,31259.369601348
4,92.0,29430.96348794
4,93.0,27189.572264529
4,94.0,24339.328272682
4,95.0,21860.493708622
4,96.0,20046.870060001
4,97.0,19089.705465007
4,98.0,18776.501992321
4,99.0,18986.228211495
4,100.0,20198.390324073
4,101.0,23372.000733148
4,102.0,26901.314201172
4,103.0,30090.630979084
4,104.0,32775.49614612
4,105.0,33964.560657468
4,106.0,34250.970912726
4,107.0,33210.654953303
4,108.0,32035.449002694004
4,109.0,31276.923778284
4,110.0,31422.900618060998
4,111.0,32572.237255292
4,112.0,36695.621026966
4,113.0,37584.416722317
4,114.0,37148.334011084
4,115.0,35035.365450515
4,116.0,32453.977536991002
4,117.0,29238.791445702
4,118.0,26063.333228529
4,119.0,23326.729434736
4,120.0,21472.454007949
4,121.0,20407.192639197
4,122.0,19887.034659485
4,123.0,19889.806371633
4,124.0,20530.071877743
4,125.0,22329.836965626
4,126.0,24192.427528856
4,127.0,25776.92297327
4,128.0,28178.149597196
4,129.0,30020.414271343
4,130.0,31306.488707859
4,131.0,30693.940323224997
4,132.0,28595.754227444
4,133.0,27395.602867506
4,134.0,27376.200882472
4,135.0,28323.202532924
4,136.0,32530.661573077
4,137.0,34112.385305343
4,138.0,34183.525917133
4,139.0,33182.937831827
4,140.0,31241.815424413
4,141.0,28424.831978338
4,142.0,25306.655812217
4,143.0,22402.825385515
4,144.0,20683.439949914
4,145.0,19794.644254563
4,146.0,19629.265429753
4,147.0,20036.707115459
4,148.0,21865.113228868
4,149.0,27520.32991415
4,150.0,33845.377035118
4,151.0,38402.071805877
4,152.0,41284.652439447
4,153.0,41698.561453498
4,154.0,41423.23804683
4,155.0,38992.44649333
4,156.0,38506.472963439
4,157.0,39465.485366531
4,158.0,40170.424156087
4,159.0,41457.422496652
4,160.0,44198.645810691
4,161.0,43452.13133892
4,162.0,42077.362113679
4,163.0,39395.26865879
4,164.0,36259.538315733
4,165.0,32315.391929608
4,166.0,28886.784002949
4,167.0,26067.952748775
4,168.0,24280.198413532
4,169.0,23310.09916185
4,170.0,22935.918021915
4,171.0,23131.78568035
4,172.0,24609.108255055
4,173.0,29485.473826844
4,174.0,35953.726075441
4,175.0,39934.828623535
4,176.0,41895.353015982
4,177.0,42013.612734283
4,178.0,41631.116457905
4,179.0,39390.649138544
4,180.0,39372.171057559
4,181.0,39953.306704519
4,182.0,40144.554842708
4,183.0,41245.84846938
4,184.0,43918.702883777
4,185.0,43405.936136459
4,186.0,42282.468812606
4,187.0,39638.255423735
4,188.0,36685.458082424
4,189.0,32706.203342429
4,190.0,29248.030486194
4,191.0,26991.856797996
4,192.0,24911.22487915
4,193.0,23942.973435566
4,194.0,23659.334892455
4,195.0,23986.39692588
4,196.0,25486.817101815
4,197.0,30436.171093492998
4,198.0,37017.139636095
4,199.0,41756.767408599
4,200.0,43853.105696282
4,201.0,43629.520916371
4,202.0,43365.284358293
4,203.0,41110.958478194
4,204.0,40397.704552195
4,205.0,40746.940282801
4,206.0,40912.319107611
4,207.0,41594.160295936
4,208.0,44433.317439193
4,209.0,44142.287663688
4,210.0,42825.724393548
4,211.0,40176.891484431
4,212.0,36817.576361463
4,213.0,32933.483738537
4,214.0,29522.429988812997
4,215.0,26378.384509313
4,216.0,24499.163673197
4,217.0,23532.760037712
4,218.0,22880.483778962
4,219.0,22801.951934778
4,220.0,23518.901476974
4,221.0,25881.324130832
4,222.0,29910.469689485995
4,223.0,32262.729398803003
4,224.0,34725.857594026
4,225.0,34745.25957906
4,226.0,33738.204165409
4,227.0,32234.088373277005
4,228.0,31062.578038864
4,229.0,30043.511872573
4,230.0,29864.274487025
4,231.0,30674.538338192
4,232.0,34548.468016576
4,233.0,36098.779011169
4,234.0,36096.93120307
4,235.0,33819.50772174
4,236.0,31385.944456092
4,237.0,28770.372092747
4,238.0,26164.038769894
4,239.0,23737.866736639
4,240.0,21902.069390837
4,241.0,20976.317533517
4,242.0,20400.725310852
4,243.0,20203.933748368
4,244.0,20735.17857667
4,245.0,21842.939531687
4,246.0,23142.872528941
4,247.0,24596.173598366
4,248.0,26938.270363141
4,249.0,28421.136362141
4,250.0,29160.259601517995
4,251.0,28926.511877064997
4,252.0,27250.549931778
4,253.0,26346.97177164
4,254.0,26216.701300699
4,255.0,27073.160354327
4,256.0,30899.047022152
4,257.0,32258.109878557
4,258.0,32822.615252631
4,259.0,31692.680600433
4,260.0,30243.999051253995
4,261.0,27935.162832251
4,262.0,25281.710402888
4,263.0,23213.089236681
4,264.0,21527.888250902
4,265.0,20695.450702554
4,266.0,20554.093383023
4,267.0,20951.372124188
4,268.0,23067.112396905
4,269.0,29017.054473889
4,270.0,35610.95767318
4,271.0,40104.826968592
4,272.0,41888.885687638
4,273.0,41970.189243969
4,274.0,41876.874934998
4,275.0,39472.876598925
4,276.0,38988.750877133
4,277.0,39507.984952795
4,278.0,39229.889833979
4,279.0,40224.010590941
4,280.0,43474.305036101
4,281.0,43378.219014982
4,282.0,42248.284362785
4,283.0,39981.023825996
4,284.0,37045.780661621
4,285.0,33237.448170731
4,286.0,29730.308399887002
4,287.0,26632.458122849
4,288.0,24646.988321073
4,289.0,23710.149615162
4,290.0,23481.945315005
4,291.0,23642.704619569
4,292.0,25220.732735639
4,293.0,30218.129737876
4,294.0,36536.7095305
4,295.0,40879.058561839
4,296.0,42777.681382989
4,297.0,43059.472118001
4,298.0,42808.170216613
4,299.0,40128.848473871
4,300.0,39261.302571653
4,301.0,40440.204138459
4,302.0,40331.183460651
4,303.0,41617.257897167
4,304.0,44294.73183181
4,305.0,43957.506853844
4,306.0,42764.7467263
4,307.0,40114.066009084
4,308.0,37197.300925693
4,309.0,33487.82616807
4,310.0,29953.893179799
4,311.0,27091.638435312
4,312.0,25151.439931947
4,313.0,24239.546635366
4,314.0,24031.668224291
4,315.0,24449.272854539
4,316.0,26213.929588552
4,317.0,31926.428324886005
4,318.0,38505.54905939
4,319.0,43016.048627688
4,320.0,44827.82446821
4,321.0,45104.071778927
4,322.0,44610.707016644
4,323.0,42053.340608399
4,324.0,41064.763275733
4,325.0,41498.998178866
4,326.0,41660.68138748
4,327.0,42695.453922608
4,328.0,45229.722729622
4,329.0,45002.442333513
4,330.0,43776.421660197
4,331.0,41038.893962354
4,332.0,37646.318293614
4,333.0,33647.661568585
4,334.0,30117.424196511
4,335.0,27443.645878065
4,336.0,25812.95523119
4,337.0,24839.160363311
4,338.0,24543.51106756
4,339.0,24921.387823691
4,340.0,26579.795592043
4,341.0,32022.514346005
4,342.0,38497.233922947
4,343.0,42773.061862743
4,344.0,44598.696264003
4,345.0,44655.978315055
4,346.0,44076.690476193
4,347.0,40967.753350564
4,348.0,40679.495287207
4,349.0,41527.639204392
4,350.0,42065.351361039
4,351.0,42740.72522102
4,352.0,45223.255401277
4,353.0,44868.476246376
4,354.0,43588.869138205
4,355.0,40967.753350564
4,356.0,37838.490335852
4,357.0,33946.082576484
4,358.0,30620.027999288
4,359.0,27492.612792674
4,360.0,25607.848532263
4,361.0,24522.261274428
4,362.0,24195.199241004
4,363.0,24600.793118612
4,364.0,26106.756718842
4,365.0,31683.441559941
4,366.0,38202.508531245
4,367.0,42796.159463973
4,368.0,44617.174344988
4,369.0,44484.1321619
4,370.0,44174.624305411
4,371.0,41415.846814437
4,372.0,40564.931185104
4,373.0,41402.912157748
4,374.0,41733.669807369
4,375.0,42568.879067865
4,376.0,44705.869133713
4,377.0,44159.841840624
4,378.0,42841.430762385
4,379.0,39900.644173714
4,380.0,36554.263707435
4,381.0,32990.765789589
4,382.0,29797.753395481
4,383.0,26746.098320903
4,384.0,24860.410156443
4,385.0,23785.909747199
4,386.0,23359.066076458
4,387.0,22839.832000796
4,388.0,23298.08840921
4,389.0,25907.19344421
4,390.0,29803.296819776
4,391.0,32793.050323056
4,392.0,35079.712844878
4,393.0,35407.698782351
4,394.0,35067.702092238
4,395.0,33083.156194511
4,396.0,31123.555706113
4,397.0,30375.193426244
4,398.0,30223.673162172
4,399.0,30964.644209646995
4,400.0,34728.629306174
4,401.0,36327.907215376
4,402.0,36107.094147612
4,403.0,33910.974222613
4,404.0,31029.317493092
4,405.0,28732.492026729
4,406.0,26419.960191528
4,407.0,24104.65664418
4,408.0,22157.066908422
4,409.0,21167.565671706
4,410.0,20564.256327564
4,411.0,20330.508603111
4,412.0,20745.341521212
4,413.0,22002.774932202
4,414.0,23338.740187376
4,415.0,24950.028849217
4,416.0,27600.709566433
4,417.0,29489.169443041
4,418.0,30300.357198257
4,419.0,30280.031309173995
4,420.0,28503.363822522
4,421.0,27448.265398311
4,422.0,26622.295178308
4,423.0,26833.869205579
4,424.0,30040.740160426005
4,425.0,31860.831137392
4,426.0,32472.455617976
4,427.0,31560.562321395002
4,428.0,29995.468862014004
4,429.0,27541.579707283
4,430.0,24880.736045526
4,431.0,22610.703796589
4,432.0,21057.621089849
4,433.0,20388.714558212
4,434.0,20421.975103984
4,435.0,20933.817947253
4,436.0,23032.004043034
4,437.0,29250.802198342004
4,438.0,36261.386123832
4,439.0,41061.991563585
4,440.0,43344.95846921
4,441.0,43822.616862658
4,442.0,43443.816202477
4,443.0,40732.157818013
4,444.0,40569.55070535
4,445.0,41219.979156002
4,446.0,41353.945243139
4,447.0,41922.14623341
4,448.0,44249.460533398
4,449.0,44187.5589621
4,450.0,42999.418354802
4,451.0,40828.243839132
4,452.0,37844.957664197
4,453.0,33597.770749927
4,454.0,30130.3588532
4,455.0,27176.63760784
4,456.0,25471.110732978
4,457.0,24588.782365972
4,458.0,24313.458959304
4,459.0,24504.707097493
4,460.0,26164.962673943
4,461.0,31550.399376853005
4,462.0,38545.276933506
4,463.0,42904.256237732
4,464.0,44860.161109933
4,465.0,45214.940264834
4,466.0,45242.657386311
4,467.0,42658.497760639
4,468.0,41834.375348734
4,469.0,42912.571374175
4,470.0,43070.558966592
4,471.0,43599.032082746
4,472.0,45397.87326658
4,473.0,45144.723557093
4,474.0,43817.073438362
4,475.0,41306.826136628
4,476.0,38353.104891268
4,477.0,34070.809623129
4,478.0,30671.766626044
4,479.0,27524.025530347
4,480.0,25659.587159019
4,481.0,24695.031331632
4,482.0,24454.816278835
4,483.0,24743.998246241
4,484.0,26334.037114951
4,485.0,31742.571419091
4,486.0,38776.252945812
4,487.0,43067.787254444
4,488.0,45107.767395124
4,489.0,45414.503539466
4,490.0,44527.555652214
4,491.0,42304.642509787
4,492.0,42185.458887438
4,493.0,43302.458882946
4,494.0,43824.464670756
4,495.0,44247.612725299
4,496.0,45682.43571374
4,497.0,45347.058543873
4,498.0,43889.137954202
4,499.0,41583.997351395
4,500.0,38256.0949661
4,501.0,34101.298456753
4,502.0,30446.334038034
4,503.0,27509.24306556
4,504.0,25967.24720741
4,505.0,25021.169461007
4,506.0,24627.586336039
4,507.0,24901.061934609
4,508.0,26631.5342188
4,509.0,31895.015587213005
4,510.0,38710.655758317
4,511.0,43270.122241224
4,512.0,45414.503539466
4,513.0,45594.664829064
4,514.0,45446.840181188
4,515.0,43158.329851268
4,516.0,42225.186761554
4,517.0,42909.799662027
4,518.0,43095.504375921
4,519.0,43669.248790487
4,520.0,45496.730999847
4,521.0,45398.797170629
4,522.0,44182.015537805
4,523.0,41631.116457905
4,524.0,38560.983302343
4,525.0,34301.785635434
4,526.0,30705.027171816
4,527.0,27550.818747775
4,528.0,25909.041252309
4,529.0,24800.356393243
4,530.0,24471.446551721
4,531.0,24647.912225122
4,532.0,26244.418422176
4,533.0,31937.515173476997
4,534.0,38460.277760978
4,535.0,42548.553178782
4,536.0,44956.247131052
4,537.0,45395.101554432
4,538.0,45289.776492821
4,539.0,42397.03291471
4,540.0,41299.434904235
4,541.0,41514.704547703
4,542.0,41355.793051237
4,543.0,42021.927870726
4,544.0,44300.275256105
4,545.0,44701.249613467
4,546.0,43544.521743842
4,547.0,40807.917950049
4,548.0,37780.284380751
4,549.0,33749.291014
4,550.0,30435.247189442995
4,551.0,27448.265398311
4,552.0,25325.133893201
4,553.0,24033.51603239
4,554.0,23548.466406549
4,555.0,23531.836133663
4,556.0,24169.329927625
4,557.0,26783.054482872
4,558.0,30250.466379599
4,559.0,33154.296806301
4,560.0,35440.035424074
4,561.0,35902.911352734
4,562.0,35173.027153849
4,563.0,33491.521784267
4,564.0,31987.405992135
4,565.0,31196.544126000997
4,566.0,30468.507735215
4,567.0,30775.243879556998
4,568.0,34227.873311496
4,569.0,36448.938645824
4,570.0,36351.928720656
4,571.0,33981.190930354
4,572.0,31331.434117188
4,573.0,28666.894839234
4,574.0,26269.363831505
4,575.0,23954.984188206
4,576.0,21980.60123502
4,577.0,20943.056987745
4,578.0,20331.432507161
4,579.0,20202.08594027
4,580.0,20523.604549399
4,581.0,21783.809672536
4,582.0,22820.430015762
4,583.0,24819.758378277
4,584.0,27560.981692316
4,585.0,29096.510222122004
4,586.0,29660.091692147
4,587.0,29927.099962371
4,588.0,27796.577224868
4,589.0,27081.47549077
4,590.0,26821.858452939
4,591.0,26794.141331463
4,592.0,30190.4126164
4,593.0,32494.629315157
4,594.0,33079.460578314
4,595.0,32336.64172274
4,596.0,30573.832796826
4,597.0,28026.629333124
4,598.0,25023.017269106
4,599.0,22581.138867014
4,600.0,21008.65417524
4,601.0,20307.411001881
4,602.0,20329.584699062
4,603.0,20834.036309937
4,604.0,23028.308426837
4,605.0,29459.604513466
4,606.0,36193.941128239
4,607.0,40929.873284546
4,608.0,43735.769882031
4,609.0,44267.014710333
4,610.0,43788.432412837
4,611.0,41866.711990456
4,612.0,41252.315797724
4,613.0,41933.233082001
4,614.0,41693.018029203
4,615.0,41716.115630434
4,616.0,43899.300898743
4,617.0,44498.914626688
4,618.0,43190.66649299
4,619.0,40955.742597924
4,620.0,37956.750054153
4,621.0,33688.313346751
4,622.0,30093.402691232
4,623.0,26964.139676519
4,624.0,25161.602876489
4,625.0,24273.731085187
4,626.0,24013.190143307
4,627.0,24293.133070221
4,628.0,25920.128100899
4,629.0,31516.214927032
4,630.0,38064.846827912
4,631.0,42436.760788826
4,632.0,44284.568887268
4,633.0,44248.536629349
4,634.0,43816.149534313
4,635.0,41113.730190341
4,636.0,40538.137967677
4,637.0,41902.744248376
4,638.0,42251.979978982
4,639.0,42808.170216613
4,640.0,44938.692954117
4,641.0,45819.173513025
4,642.0,44357.557307157
4,643.0,41737.365423566
4,644.0,38500.929539144
4,645.0,34361.839398633
4,646.0,30402.91054772
4,647.0,27377.124786521
4,648.0,25635.565653739
4,649.0,24749.541670536
4,650.0,24522.261274428
4,651.0,24784.650024407
4,652.0,26399.634302445
4,653.0,32052.07927558
4,654.0,38734.677263597
4,655.0,43156.482043169
4,656.0,45772.054406514
4,657.0,46249.712799962
4,658.0,45957.759120408
4,659.0,43046.537461312
4,660.0,42493.118935828
4,661.0,43379.142919032
4,662.0,43037.29842082
4,663.0,42983.711985965
4,664.0,44990.431580873
4,665.0,45894.009741012
4,666.0,44539.566404853
4,667.0,41761.386928845
4,668.0,38504.625155341
4,669.0,34523.522607247
4,670.0,30670.842721995003
4,671.0,27768.860103391
4,672.0,26132.62603222
4,673.0,25082.147128256
4,674.0,24789.269544653
4,675.0,25017.47384481
4,676.0,26729.468048017
4,677.0,32197.132211308
4,678.0,38751.307536483
4,679.0,43327.404292275
4,680.0,45316.569710248
4,681.0,46112.051096628
4,682.0,45850.586250698
4,683.0,42860.832747418
4,684.0,41664.377003677
4,685.0,42991.103218359
4,686.0,43685.879063373
4,687.0,44376.035388141
4,688.0,45844.118922354
4,689.0,45971.617681146
4,690.0,44543.26202105
4,691.0,41827.908020389
4,692.0,38581.309191426
4,693.0,34472.70788454
4,694.0,30738.287717588
4,695.0,27792.881608671
4,696.0,26007.898985575
4,697.0,25072.908087764
4,698.0,24691.335715435
4,699.0,24924.159535839
4,700.0,26533.600389582
4,701.0,31840.505248308
4,702.0,38322.616057644
4,703.0,42656.649952541
4,704.0,44593.152839708
4,705.0,44931.301721723
4,706.0,45102.223970829
4,707.0,42543.009754487
4,708.0,42108.774851353
4,709.0,42703.769059051
4,710.0,42079.209921777
4,711.0,42280.621004508
4,712.0,43818.921246461
4,713.0,44634.728521923
4,714.0,43461.370379412
4,715.0,40677.647479109
4,716.0,37483.711180951
4,717.0,33558.042875811
4,718.0,30339.161168324
4,719.0,27415.004852539
4,720.0,25266.004034051
4,721.0,24171.177735724
4,722.0,23702.758382769
4,723.0,23553.085926795
4,724.0,24270.95937304
4,725.0,26696.207502245
4,726.0,30473.127255460997
4,727.0,33136.742629366
4,728.0,36516.383641417
4,729.0,37201.920445939
4,730.0,36630.94774352
4,731.0,35250.635093984
4,732.0,33116.416740283
4,733.0,32067.785644417
4,734.0,31381.324935846
4,735.0,31807.244702537
4,736.0,34615.913012169
4,737.0,37056.867510211
4,738.0,36966.324913388
4,739.0,34683.358007762
4,740.0,32016.970921709995
4,741.0,29376.453149036
4,742.0,26930.879130747
4,743.0,24479.761688164
4,744.0,22327.065253478
4,745.0,21307.999087187
4,746.0,20773.058642688
4,747.0,20655.722828437
4,748.0,21124.142181392
4,749.0,22253.152929541
4,750.0,23237.110741961
4,751.0,25190.243902015
4,752.0,28413.745129747
4,753.0,30030.577215884
4,754.0,30086.935362887
4,755.0,29698.895662213996
4,756.0,28759.285244156
4,757.0,27840.92461923
4,758.0,27510.166969609
4,759.0,26955.824540076
4,760.0,29717.373743198004
4,761.0,32912.233945405
4,762.0,33548.803835318
4,763.0,32439.195072204
4,764.0,30769.700455260998
4,765.0,28216.953567263
4,766.0,25315.894852709
4,767.0,22771.463101154
4,768.0,21224.847722758
4,769.0,20688.983374209
4,770.0,20616.91885837
4,771.0,21244.249707791
4,772.0,23505.966820285
4,773.0,29547.375398142005
4,774.0,36129.267844793
4,775.0,41198.72936287
4,776.0,43839.247135544
4,777.0,44235.60197266
4,778.0,43761.639195409
4,779.0,41530.41091654
4,780.0,40961.28602222
4,781.0,42170.67642265
4,782.0,41802.96261106
4,783.0,41538.726052983
4,784.0,43145.395194579
4,785.0,44574.674758724
4,786.0,43420.718601246
4,787.0,40843.02630392
4,788.0,37953.054437956
4,789.0,34019.070996372
4,790.0,30446.334038034
4,791.0,27220.985002203
4,792.0,25415.676490025
4,793.0,24421.555733063
4,794.0,24133.297669706
4,795.0,24417.860116866
4,796.0,26200.071027813
4,797.0,31681.593751843
4,798.0,38249.627637756
4,799.0,42993.874930506
4,800.0,45375.699569399
4,801.0,45898.629261258
4,802.0,45982.704529737
4,803.0,42863.604459566
4,804.0,41816.821171799
4,805.0,42894.093293191
4,806.0,43405.01223241
4,807.0,44017.560617043
4,808.0,45247.276906557
4,809.0,45929.118094882
4,810.0,44583.913799216
4,811.0,41698.561453498
4,812.0,38549.896453753
4,813.0,34324.883236664
4,814.0,30459.268694723003
4,815.0,27019.573919473
4,816.0,25302.96019602
4,817.0,24510.250521788
4,818.0,24297.752590467
4,819.0,24540.739355412
4,820.0,26324.798074458
4,821.0,31729.636762402
4,822.0,38127.672303259
4,823.0,42806.322408514
4,824.0,44654.130506957
4,825.0,44601.467976151
4,826.0,44375.111484092
4,827.0,41439.868319716
4,828.0,40547.377008169
4,829.0,41930.461369853
4,830.0,41911.983288868
4,831.0,42659.421664688
4,832.0,44545.109829149
4,833.0,45622.38195054
4,834.0,44093.320749079
4,835.0,41329.923737859
4,836.0,38110.118126323
4,837.0,33953.473808877
4,838.0,30210.738505482004
4,839.0,27184.028840234
4,840.0,25374.10080781
4,841.0,24624.814623891
4,842.0,24408.621076374
4,843.0,24774.487079865
4,844.0,26587.186824437
4,845.0,32136.154544059
4,846.0,38354.028795318
4,847.0,43168.492795809
4,848.0,45207.54903244
4,849.0,45745.261189087
4,850.0,45637.164415328
4,851.0,42930.12555111
4,852.0,42112.470467549
4,853.0,43185.123068695
4,854.0,43992.615207714
4,855.0,44533.099076509
4,856.0,45539.230586111
4,857.0,45919.87905439
4,858.0,44643.043658366
4,859.0,41936.004794148
4,860.0,38648.754187019
4,861.0,34593.739314988
4,862.0,31102.305912981
4,863.0,27896.358862184
4,864.0,26128.930416023
4,865.0,25235.515200427
4,866.0,24736.607013847
4,867.0,24846.551595704
4,868.0,26498.492035712
4,869.0,31432.139658553
4,870.0,36834.206634349
4,871.0,40982.535815352
4,872.0,43566.695441023
4,873.0,44080.38609239
4,874.0,43619.357971829
4,875.0,41532.258724639
4,876.0,40819.928702689
4,877.0,41122.045326784
4,878.0,41158.077584704
4,879.0,41436.172703519
4,880.0,43032.678900574
4,881.0,44522.012227918
4,882.0,43453.979147019
4,883.0,40539.985775775
4,884.0,37370.070982897
4,885.0,33477.663223528
4,886.0,30317.911375192
4,887.0,27385.439922964
4,888.0,25391.654984745
4,889.0,24313.458959304
4,890.0,23863.517687333
4,891.0,23591.889896862
4,892.0,24291.285262123
4,893.0,26805.228180053
4,894.0,30309.596238749
4,895.0,33598.694653977
4,896.0,36275.24468457
4,897.0,37217.626814776
4,898.0,36684.534178375
4,899.0,35164.712017406
4,900.0,33208.807145205
4,901.0,32149.089200748
4,902.0,31966.156199003002
4,903.0,32138.926256207
4,904.0,34556.783153019
4,905.0,37629.688020728
4,906.0,37766.425820013
4,907.0,35388.296797318
4,908.0,32572.237255292
4,909.0,30109.109060068
4,910.0,27578.535869251
4,911.0,25127.418426668
4,912.0,23027.384522788
4,913.0,21940.873360904
4,914.0,21214.684778216
4,915.0,21128.761701639
4,916.0,21609.191807234
4,917.0,22645.81215046
4,918.0,23570.64010373
4,919.0,26246.266230275
4,920.0,29377.377053084998
4,921.0,30893.503597856998
4,922.0,31654.800534415
4,923.0,31045.023861929
4,924.0,28961.620230936
4,925.0,27580.38367735
4,926.0,27493.536696723
4,927.0,27518.482106052
4,928.0,30134.054469396997
4,929.0,33657.824513127
4,930.0,34480.099116933
4,931.0,33398.207475296
4,932.0,31599.366291461996
4,933.0,29033.684746775
4,934.0,25933.986661638
4,935.0,23472.706274513
4,936.0,21941.797264953
4,937.0,21407.780724503
4,938.0,21193.434985084
4,939.0,21722.832005288
4,940.0,24124.982533263
4,941.0,30366.878289801
4,942.0,36669.751713587
4,943.0,42336.055247461
4,944.0,45523.524217274
4,945.0,46008.573843115
4,946.0,46365.200806114
4,947.0,43887.290146103
4,948.0,43331.099908472
4,949.0,43576.858385565
4,950.0,43200.829437532
4,951.0,42830.343913794
4,952.0,43890.061858251
4,953.0,45979.00891354
4,954.0,44803.80296293
4,955.0,42099.53581086
4,956.0,38806.741779436
4,957.0,34627.923764809
4,958.0,30993.285235173
4,959.0,27852.011467821
4,960.0,25973.714535754
4,961.0,24997.147955728
4,962.0,24731.063589552
4,963.0,25005.463092171
4,964.0,26687.892365802
4,965.0,32501.096643502
4,966.0,38373.430780351
4,967.0,43726.530841539
4,968.0,46524.112302581
4,969.0,46642.372020881
4,970.0,46169.333147679
4,971.0,43510.337294021
4,972.0,42834.96343404
4,973.0,43475.228940151
4,974.0,43311.697923438
4,975.0,42577.194204308
4,976.0,43203.60114968
4,977.0,45658.41420846
4,978.0,44623.641673333
4,979.0,42019.156158578
4,980.0,38893.588760063
4,981.0,34737.868346666
4,982.0,31152.196731639
4,983.0,27988.749267106
4,984.0,26115.071855285
4,985.0,25124.64671452
4,986.0,24866.877484787
4,987.0,25157.907260292
4,988.0,26840.336533924
4,989.0,32385.608637349
4,990.0,38188.649970507
